date,pct_change_1d,pct_change_3d,pct_change_7d,pct_change_14d,pct_vs_7ma,pct_vs_30ma,pct_vs_90ma,ema_crossover,slope_7d_pct,slope_30d_pct,vol_pct_7d,spread_pct,volume_ratio,rsi_14,range_position_7d,lag_return_1d,lag_return_2d,lag_return_3d,lag_return_7d,lag_return_14d,target_pct_7d,item_id
2025-08-24,0.006385068762279,0.006385068762279,0.0083661417322835,-0.1028896672504378,0.0008373456144023,-0.0664013851341088,-0.1224296530358765,-0.0199862483058741,-0.0013421181063933,-0.0051318883136243,0.0058342010615349,0.0195217179111761,1.07472507117644,14.285714285714292,0.4333333333333333,0.0063850687622789,0.0063850687622789,0.0063850687622789,0.0083661417322834,-0.1028896672504378,-0.0004880429477794,536
2025-08-25,0.0063445583211323,0.0127701375245579,0.0058536585365853,-0.0802854594112399,0.0063445583211322,-0.057572479775743,-0.1148821702986163,-0.0169689118344258,-0.0003810447554385,-0.0052798183993639,0.0064032661882916,0.0169738118331716,1.0078997464536987,20.0,0.8666666666666667,0.0063445583211322,0.0127701375245579,0.0127701375245579,0.0058536585365853,-0.0802854594112399,-0.008729388942774,536
2025-08-26,-0.0092143549951503,0.0034381139489194,-0.0072886297376093,-0.0755656108597284,-0.0018844221105527,-0.0637316305642968,-0.1209416399336414,-0.0155212995037787,-6.992518005733587e-05,-0.0056785779816264,0.006219935496553,0.0176211453744493,1.174781349871522,20.905923344947738,0.2333333333333333,-0.0092143549951503,-0.0029282576866764,0.0034381139489194,-0.0072886297376093,-0.0755656108597285,0.005384238864415,536
2025-08-27,0.009300048947626,0.0063445583211323,-0.0019361084220715,-0.0515179392824286,0.0076794191566601,-0.0520992951271836,-0.1107000637336413,-0.0129851038439028,0.0020437855064431,-0.0057278860335171,0.0057019736971247,0.016003879728419,1.0388906066686971,29.259259259259267,1.0,0.009300048947626,0.0,0.0063445583211322,-0.0019361084220716,-0.0515179392824287,-0.011639185257032,536
2025-08-28,-0.0038797284190106,-0.0038797284190106,0.0088408644400785,-0.0311320754716981,0.0025101101659462,-0.0525247555200197,-0.1120397723178902,-0.0113573592575676,0.0017387675615523,-0.0057865874990387,0.0053952998293379,0.0136319376825705,1.0008814974328593,35.26785714285714,0.6923076923076923,-0.0038797284190106,0.005384238864415,-0.0038797284190106,0.0088408644400785,-0.0311320754716981,-0.0146056475170399,536
2025-08-29,-0.0082765335929893,-0.0029368575624082,0.0004911591355598,-0.0267558528428093,-0.0058565153733528,-0.0570172054625414,-0.1172561897516394,-0.0108885562083799,0.0002279262220352,-0.0059103471210853,0.0053477776594423,0.0166912125675012,1.0641339431660863,36.91588785046729,0.0384615384615384,-0.0082765335929892,-0.0121241513094083,-0.0029368575624082,0.0004911591355599,-0.0267558528428093,-0.0004909180166912,536
2025-08-30,0.0054000981836033,-0.0067895247332686,0.0058939096267189,-0.0029211295034079,-0.0013235806339254,-0.0486513269951378,-0.1104504695809966,-0.0095975787100141,-0.000732421875,-0.005858723234149,0.0045606120982159,0.01806640625,0.9834784146535858,48.38709677419355,0.44,0.0054000981836033,-0.0029211295034079,-0.0067895247332686,0.005893909626719,-0.0029211295034079,0.0,536
2025-08-31,0.0,-0.0029211295034079,-0.0004880429477793,0.0078740157480314,-0.0012540058520272,-0.0451324132786274,-0.1084453903453614,-0.0084389067366184,-0.0009940011160714,-0.0057398845939933,0.0045792446642941,0.0146484375,0.907448905832185,54.8780487804878,0.44,0.0,0.0054000981836033,-0.0029211295034079,-0.0004880429477794,0.0078740157480314,0.0126953125,536
2025-09-01,-0.001953125,0.0034364261168384,-0.0087293889427739,-0.0029268292682926,-0.001953125,-0.0433697347893915,-0.1082456735663387,-0.0076327538141865,-0.0005416550181716,-0.0055861154707666,0.003964528956693,0.0161448140900195,1.086994836950519,48.00000000000001,0.28,-0.001953125,-0.001953125,0.0034364261168384,-0.008729388942774,-0.0029268292682926,0.022504892367906,536
2025-09-02,0.0048923679060666,0.0029296875,0.0053842388644149,-0.0019436345966957,0.0021607304662996,-0.0348651442533595,-0.1021506420841994,-0.0062849234886973,-0.0005737932953123,-0.0052433029017419,0.0039136306555255,0.0160662122687439,0.8648086168076432,48.6842105263158,0.68,0.0048923679060665,0.0029296875,0.0029296875,0.005384238864415,-0.0019436345966958,0.0321324245374878,536
2025-09-03,-0.0077896786757546,-0.0048828125,-0.011639185257032,-0.0135527589545014,-0.0039796132095231,-0.0385129503530484,-0.1073931324456901,-0.0061109074735534,-0.0003154353007149,-0.0050055617352614,0.0033809111065701,0.0161923454367026,0.8810593747723017,41.25,0.0588235294117647,-0.0077896786757546,-0.0029354207436399,-0.0048828125,-0.011639185257032,-0.0135527589545014,0.0480863591756624,536
2025-09-04,-0.0068694798822375,-0.0097847358121331,-0.0146056475170399,-0.005893909626719,-0.0087455397747149,-0.0413792014650858,-0.11199075721605,-0.0065958353666155,-0.0009352060982496,-0.0048258495385738,0.004877965965114,0.0158102766798418,1.0019782960201096,45.833333333333336,0.0,-0.0068694798822374,-0.0146056475170399,-0.009784735812133,-0.0146056475170399,-0.005893909626719,0.0602766798418972,536
2025-09-05,0.0059288537549406,-0.0087633885102239,-0.0004909180166912,0.0,-0.0027987685418416,-0.0322427315218253,-0.1054568887239922,-0.0060079122156185,-0.0015787257928711,-0.0045259849953342,0.0048928447553227,0.0171905697445972,0.878393206877893,50.0,0.4,0.0059288537549407,-0.000981354268891,-0.0087633885102239,-0.0004909180166912,0.0,0.0550098231827112,536
2025-09-06,0.0058939096267189,0.0049067713444552,0.0,0.0058939096267189,0.0030786453960257,-0.0215781511266819,-0.0988647808274095,-0.0047393528784316,-0.0008021763392856,-0.0037857819452169,0.0048641757430844,0.01953125,1.1335670545856518,53.57142857142858,0.8,0.005893909626719,0.0118577075098814,0.0049067713444553,0.0,0.005893909626719,0.0537109375,536
2025-09-07,0.0126953125,0.0247035573122529,0.0126953125,0.012201073694485,0.0139684313451599,-0.0049257932446265,-0.0861557442058572,-0.0022738903561026,0.0013087202093952,-0.0029738389274271,0.0076279753133656,0.0163934426229508,1.0694455555895883,56.90607734806629,1.0,0.0126953125,0.018664047151277,0.0247035573122529,0.0126953125,0.0122010736944851,0.0520732883317261,536
2025-09-08,0.0077145612343298,0.0265225933202357,0.022504892367906,0.0135790494665373,0.0185185185185185,0.006388237937787,-0.0779321365895744,0.0003078174330211,0.0034859876965139,-0.0021687041955176,0.0110221068856042,0.0167464114832535,0.8932646295783161,57.60869565217392,1.0,0.0077145612343297,0.0205078125,0.0265225933202357,0.022504892367906,0.0135790494665373,0.0440191387559808,536
2025-09-09,0.0143540669856458,0.03515625,0.0321324245374878,0.0376896720509054,0.0284130284130283,0.0235282757732787,-0.0637053321686901,0.0036575266006882,0.0070080862533692,-0.0013320880643062,0.0163193394314455,0.0174528301886792,0.9453410717260796,69.74358974358974,1.0,0.0143540669856459,0.0221793635486981,0.03515625,0.0321324245374878,0.0376896720509055,0.0245283018867924,536
2025-09-10,0.0075471698113207,0.0298939247830278,0.0480863591756623,0.0358874878758486,0.0291850220264316,0.0330152179520248,-0.0558327767081843,0.0065874646017308,0.0091292134831461,-0.0005753375577524,0.0198825076496565,0.0168539325842696,0.9565939471712802,69.27083333333333,1.0,0.0075471698113207,0.0220095693779904,0.0298939247830279,0.0480863591756624,0.0358874878758486,0.0065543071161048,536
2025-09-11,0.0046816479400748,0.0267942583732057,0.0602766798418972,0.0447906523855889,0.0253924914675768,0.0389233152594888,-0.0507784854918613,0.0088053717877934,0.0091865264279057,0.0001198390673285,0.0199801749784536,0.0167753960857409,0.9459529874741832,73.71134020618557,1.0,0.0046816479400749,0.0122641509433962,0.0267942583732057,0.0602766798418972,0.044790652385589,0.0055917986952469,536
2025-09-12,0.0009319664492077,0.0132075471698114,0.0550098231827111,0.0544918998527246,0.0185611705730931,0.0403280488198638,-0.0493472007081212,0.0100444353677533,0.0081471135940409,0.0007152577973042,0.0180775247182171,0.0139664804469273,0.8605708373637405,81.00558659217877,1.0,0.0009319664492078,0.0056179775280898,0.0132075471698113,0.0550098231827112,0.0544918998527245,0.0633147113594041,536
2025-09-13,0.004655493482309,0.0102996254681648,0.0537109375,0.0537109375,0.0157342657342657,0.0445304937076476,-0.0445032617358534,0.0110498393106351,0.006520587845889,0.0011673974068602,0.014689983276848,0.0152919369786839,1.0855235107843602,80.89887640449439,1.0,0.0046554934823091,0.0055917986952469,0.0102996254681647,0.0537109375,0.0537109375,0.0945319740500463,536
